X,Z
70.3048,11.69384
70.21112,11.51714
70.11744,11.34044
70.02376,11.16374
69.93008,10.98703
69.8364,10.81033
69.74271,10.63363
69.64903,10.45693
69.55535,10.28022
69.46167,10.10352
69.36799,9.92682
69.27431,9.750117
69.18063,9.573415
69.08694,9.396712
68.99326,9.22001
68.89958,9.043307
68.8059,8.866605
68.71222,8.689902
68.52788,8.446885
68.34354,8.203868
68.15919,7.96085
67.97485,7.717833
67.79051,7.474815
67.60617,7.231797
67.42183,6.98878
67.23749,6.745762
67.05315,6.502744
66.8688,6.259727
66.68446,6.016709
66.50012,5.773691
66.31578,5.530674
66.2221,5.353971
66.12842,5.177269
66.03474,5.000566
65.94106,4.823864
65.84737,4.647161
65.75369,4.470459
65.66001,4.293756
65.56633,4.117054
65.47265,3.940351
65.37897,3.763649
65.28529,3.586947
65.1916,3.410244
65.09792,3.233542
65.00424,3.05684
64.91304,2.878845
64.82184,2.70085
64.73064,2.522855
64.63943,2.34486
64.54823,2.166865
64.45703,1.98887
64.36583,1.810875
64.27463,1.63288
64.18343,1.454885
64.09222,1.27689
64.00102,1.098895
63.90982,0.9209003
63.81862,0.7429054
63.72742,0.5649104
63.63622,0.3869154
63.54501,0.2089204
63.45381,0.03092542
63.36261,-0.1470696
63.27141,-0.3250646
63.18021,-0.5030596
63.089,-0.6810546
62.9978,-0.8590496
62.9066,-1.037045
62.8154,-1.215039
62.7242,-1.393034
62.65707,-1.531224
62.58995,-1.669415
62.52283,-1.807605
62.4557,-1.945795
62.38858,-2.083985
62.32146,-2.222175
62.25433,-2.360365
62.18721,-2.498555
62.12009,-2.636745
62.05296,-2.774935
61.98584,-2.913125
61.91872,-3.051315
61.82751,-3.22931
61.73631,-3.407305
61.64511,-3.5853
61.55391,-3.763295
61.46271,-3.94129
61.37151,-4.119285
61.2803,-4.29728
61.1891,-4.475275
61.0979,-4.65327
61.0067,-4.831265
60.9155,-5.009261
60.8243,-5.187256
60.73309,-5.365251
60.64189,-5.543246
60.55069,-5.721241
60.45949,-5.899237
60.36829,-6.077232
60.27708,-6.255227
60.18588,-6.433222
60.09468,-6.611217
60.00348,-6.789213
59.91228,-6.967208
59.82108,-7.145203
59.72987,-7.323198
59.63867,-7.501194
59.54747,-7.679189
59.40316,-7.540716
59.25885,-7.402244
59.11454,-7.263771
58.97023,-7.125299
58.82592,-6.986826
58.68161,-6.848353
58.5373,-6.709881
58.39299,-6.571408
58.24868,-6.432936
58.10437,-6.294463
57.96006,-6.155991
57.81575,-6.017518
57.62345,-5.605432
57.43114,-5.193346
57.23884,-4.78126
57.04654,-4.369174
56.85424,-3.957088
56.66193,-3.545002
56.46963,-3.132916
56.27733,-2.72083
56.08503,-2.308744
55.89272,-1.896658
55.70042,-1.484572
55.50812,-1.072486
55.31581,-0.6603994
55.49255,-0.5667834
55.66929,-0.4731673
55.84603,-0.3795512
56.02277,-0.2859351
56.19951,-0.192319
56.37625,-0.09870289
56.55299,-0.005086794
56.72972,0.0885293
56.90646,0.1821454
57.0832,0.2757615
57.25994,0.3693776
57.43668,0.4629937
57.61342,0.5566097
57.79016,0.6502258
57.9669,0.7438419
58.14363,0.837458
58.32037,0.931074
58.49711,1.02469
58.67385,1.118306
58.85059,1.211922
59.02733,1.305539
59.20407,1.399155
59.38081,1.492771
59.55754,1.586387
59.73428,1.680003
59.91102,1.773619
60.08776,1.867235
60.2645,1.960851
60.44124,2.054467
60.61798,2.148083
60.79472,2.241699
60.97145,2.335315
61.14819,2.428931
61.32493,2.522547
61.50167,2.616163
61.67841,2.70978
61.85515,2.803396
62.34353,2.84511
62.83191,2.886824
63.32029,2.928538
63.80867,2.970252
64.29705,3.011966
64.78543,3.053681
65.27381,3.095395
65.76219,3.137109
66.25057,3.178823
66.73895,3.220537
67.22733,3.262252
67.71571,3.303966
68.20409,3.34568
68.38083,3.439296
68.55756,3.532912
68.7343,3.626528
68.91103,3.720144
69.08777,3.81376
69.2645,3.907376
69.44124,4.000992
69.61797,4.094608
69.79471,4.188224
69.97144,4.28184
70.14818,4.375456
70.32491,4.469072
70.50165,4.562688
70.67838,4.656304
70.85512,4.74992
71.03185,4.843536
71.20859,4.937152
71.38532,5.030768
71.56206,5.124384
71.73879,5.218
71.91553,5.311616
72.09226,5.405232
72.269,5.498848
72.44573,5.592464
72.62247,5.68608
72.42318,5.66925
72.22389,5.652421
72.0246,5.635591
71.82532,5.618761
71.62603,5.601931
71.42674,5.585101
71.22746,5.568271
71.02817,5.551441
70.82888,5.534611
70.62959,5.517781
70.43031,5.500951
70.23102,5.484121
69.8096,5.409024
69.38818,5.333927
68.96677,5.25883
68.54535,5.183733
68.12393,5.108635
67.70251,5.033538
67.2811,4.958441
66.85968,4.883344
66.43826,4.808247
66.01685,4.73315
65.59543,4.658053
65.17401,4.582956
64.75259,4.507859
64.73581,4.707153
64.71902,4.906448
64.70224,5.105742
64.68546,5.305037
64.66867,5.504332
64.65189,5.703626
64.6351,5.902921
64.61832,6.102215
64.60153,6.30151
64.58475,6.500804
64.56796,6.700099
64.55118,6.899394
64.53439,7.098688
64.51761,7.297983
64.50082,7.497277
64.48404,7.696572
64.46725,7.895866
64.45047,8.09516
64.43369,8.294455
64.4169,8.493749
64.40012,8.693043
64.38333,8.892337
64.36655,9.091631
64.34976,9.290925
64.33298,9.490219
64.31619,9.689513
64.29941,9.888807
64.28262,10.0881
64.26584,10.2874
64.24905,10.48669
64.23227,10.68598
64.21548,10.88528
64.1987,11.08457
64.18192,11.28387
64.16513,11.48316
64.14835,11.68245
64.13156,11.88175
