X,Z
45.03692,61.78108
45.15953,61.93909
45.28214,62.0971
45.40475,62.2551
45.52736,62.41311
45.64996,62.57112
45.77257,62.72913
45.89518,62.88714
46.01779,63.04515
46.1404,63.20316
46.263,63.36116
46.38561,63.51917
46.50822,63.67718
46.63083,63.83519
46.75344,63.9932
46.87605,64.15121
46.99865,64.30922
47.12126,64.46723
47.24387,64.62524
47.36648,64.78326
47.48909,64.94127
47.61169,65.09928
47.7343,65.25729
47.85691,65.41531
47.97952,65.57332
48.10213,65.73133
48.22474,65.88934
48.34734,66.04736
48.46995,66.20537
48.59256,66.36338
48.71517,66.52139
48.83778,66.67941
48.96038,66.83742
49.08299,66.99543
49.2056,67.15344
49.32821,67.31145
49.45082,67.46947
49.57343,67.62748
49.69603,67.78549
49.81864,67.9435
49.94125,68.10152
50.06386,68.25953
50.18647,68.41754
50.30907,68.57555
50.43168,68.73357
50.55429,68.89158
50.6769,69.04959
50.79951,69.2076
50.92212,69.36562
51.04472,69.52363
51.16733,69.68164
51.28994,69.83965
51.41255,69.99767
51.53516,70.15568
51.65776,70.31369
51.78037,70.4717
51.90298,70.62971
52.02559,70.78773
52.1482,70.94574
52.27081,71.10375
52.39341,71.26176
52.51602,71.41978
52.63863,71.57779
52.76124,71.7358
52.88385,71.89381
53.00645,72.05183
53.12906,72.20984
53.25167,72.36785
53.37428,72.52586
53.49689,72.68388
53.6195,72.84189
53.7421,72.9999
53.86471,73.15791
53.98732,73.31593
54.10993,73.47394
54.23254,73.63195
54.35514,73.78996
54.47775,73.94798
54.60036,74.10599
54.72297,74.264
54.84558,74.42201
54.96819,74.58002
55.09079,74.73804
55.2134,74.89605
55.33601,75.05406
55.45862,75.21207
55.58123,75.37009
55.70383,75.5281
55.82644,75.68611
55.94905,75.84412
56.07166,76.00214
56.19427,76.16015
56.31688,76.31816
56.43948,76.47617
56.56209,76.63419
56.6847,76.7922
56.80731,76.95021
56.92992,77.10822
57.05252,77.26624
57.17513,77.42425
57.29774,77.58226
57.42035,77.74027
57.54296,77.89828
57.66557,78.0563
57.78817,78.21431
57.91078,78.37232
58.03339,78.53033
58.156,78.68835
58.27861,78.84636
58.40121,79.00437
58.52382,79.16238
58.64643,79.3204
58.76904,79.47841
58.89165,79.63642
59.01426,79.79443
59.13686,79.95245
59.25947,80.11046
59.38208,80.26847
59.50469,80.42648
59.6273,80.5845
59.7499,80.74251
59.87251,80.90052
59.99512,81.05853
60.11773,81.21655
60.24034,81.37456
60.36295,81.53257
60.48555,81.69058
60.60816,81.84859
60.73077,82.00661
60.85338,82.16462
60.97599,82.32263
61.09859,82.48064
61.2212,82.63866
61.34381,82.79667
61.46642,82.95468
61.58903,83.11269
61.71164,83.27071
61.83424,83.42872
61.95685,83.58673
62.07946,83.74474
62.20207,83.90276
62.32468,84.06077
62.44728,84.21878
62.56989,84.37679
62.6925,84.53481
62.81511,84.69282
62.93772,84.85083
63.06033,85.00884
63.18293,85.16685
63.30554,85.32487
63.44627,85.46698
63.587,85.60909
63.72773,85.75121
63.86845,85.89332
64.00918,86.03543
64.1499,86.17754
64.29063,86.31966
64.43135,86.46177
64.57207,86.60388
64.7128,86.74599
64.85352,86.88811
64.99425,87.03022
65.13497,87.17233
65.2757,87.31445
65.41642,87.45656
65.55714,87.59867
65.69787,87.74078
65.83859,87.8829
65.97932,88.02501
66.12004,88.16712
66.26077,88.30923
66.40149,88.45135
66.54221,88.59346
66.68294,88.73557
66.82366,88.87769
66.96439,89.0198
67.10511,89.16191
67.24583,89.30402
67.38656,89.44614
67.52728,89.58825
67.66801,89.73036
67.80873,89.87247
67.94946,90.01459
68.09018,90.1567
68.2309,90.29881
68.37163,90.44093
68.51235,90.58304
68.65308,90.72515
68.7938,90.86726
68.93452,91.00938
69.07525,91.15149
69.21597,91.2936
69.3567,91.43571
69.49742,91.57783
69.63815,91.71994
69.77887,91.86205
69.91959,92.00417
70.06032,92.14628
70.20104,92.28839
70.34177,92.4305
70.48249,92.57262
70.62321,92.71473
70.76394,92.85684
70.90466,92.99895
71.04539,93.14107
71.18611,93.28318
71.32684,93.42529
71.46756,93.56741
71.60828,93.70952
71.74901,93.85163
71.88973,93.99374
72.03046,94.13586
72.17118,94.27797
72.3119,94.42008
72.45263,94.56219
72.59335,94.70431
72.73408,94.84642
72.8748,94.98853
72.6796,94.94499
72.48439,94.90145
72.28918,94.85791
72.09398,94.81437
71.89877,94.77083
71.70357,94.72729
71.50836,94.68375
71.31316,94.64021
71.11795,94.59666
70.92274,94.55312
70.72754,94.50958
70.53233,94.46604
70.33713,94.4225
70.14192,94.37896
69.94672,94.33542
69.75151,94.29188
69.5563,94.24834
69.3611,94.2048
69.16589,94.16125
68.97069,94.11771
68.77548,94.07417
68.58028,94.03063
68.38507,93.98709
68.18987,93.94355
67.99466,93.90001
67.79945,93.85647
67.60425,93.81293
67.40904,93.76939
67.21384,93.72585
67.01863,93.6823
66.82343,93.63876
66.62822,93.59522
66.43301,93.55168
66.23781,93.50814
66.0426,93.4646
65.8474,93.42106
65.65219,93.37752
65.45699,93.33398
65.26178,93.29044
65.06657,93.24689
64.87137,93.20335
64.67616,93.15981
64.48096,93.11627
64.28575,93.07273
64.09055,93.02919
63.89534,92.98565
63.70014,92.94211
63.50494,92.89857
63.30974,92.85503
63.11454,92.81149
62.91933,92.76794
62.72413,92.7244
62.52893,92.68086
62.33373,92.63732
62.13853,92.59378
61.94333,92.55024
61.74812,92.5067
61.55292,92.46316
61.35772,92.41962
61.16252,92.37608
60.96732,92.33253
60.77211,92.28899
60.57691,92.24545
60.38171,92.20191
60.18651,92.15837
59.99131,92.11483
59.7961,92.07129
59.6009,92.02775
59.4057,91.98421
59.2105,91.94067
59.0153,91.89713
58.8201,91.85358
58.62489,91.81004
58.42969,91.7665
58.23449,91.72296
58.03929,91.67942
57.84409,91.63588
57.64888,91.59234
57.45368,91.5488
57.25848,91.50526
57.06328,91.46172
56.86808,91.41817
56.67287,91.37463
56.47767,91.33109
56.28247,91.28755
56.08727,91.24401
55.89207,91.20047
55.69687,91.15693
55.50166,91.11339
55.30646,91.06985
55.11126,91.02631
54.91606,90.98277
54.72086,90.93922
54.52565,90.89568
54.33045,90.85214
54.13525,90.8086
53.94005,90.76506
53.74485,90.72152
53.54964,90.67798
53.35444,90.63444
53.15924,90.5909
52.9766,90.6724
52.79397,90.75391
52.61133,90.83541
52.4287,90.91692
52.24606,90.99842
52.06342,91.07993
51.88079,91.16143
51.69815,91.24294
51.51551,91.32444
51.33288,91.40594
51.15024,91.48745
50.96761,91.56895
50.78497,91.65046
50.60233,91.73196
50.4197,91.81347
50.23706,91.89497
50.05442,91.97648
49.87179,92.05798
49.68915,92.13949
49.48966,92.12524
49.29016,92.11098
49.09067,92.09673
48.89118,92.08248
48.69168,92.06823
48.49219,92.05398
48.2927,92.03973
48.0932,92.02547
47.89371,92.01122
47.69422,91.99697
47.49472,91.98272
47.29523,91.96847
47.09574,91.95422
46.89624,91.93996
46.69675,91.92571
46.49726,91.91146
46.29776,91.89721
46.09827,91.88296
45.89878,91.86871
45.69928,91.85445
45.49979,91.8402
45.3003,91.82595
45.1008,91.8117
44.90131,91.79745
44.70182,91.7832
44.50232,91.76894
44.30283,91.75469
44.10334,91.74044
43.90384,91.72619
43.70435,91.71194
43.50486,91.69769
43.30536,91.68343
43.10587,91.66918
42.90638,91.65493
42.70688,91.64068
42.50739,91.62643
42.3079,91.61217
42.1084,91.59792
41.90891,91.58367
41.70942,91.56942
41.50992,91.55517
41.31043,91.54092
41.11094,91.52666
40.91144,91.51241
40.71195,91.49816
40.51245,91.48391
40.31296,91.46966
40.11347,91.45541
39.91397,91.44115
39.85737,91.24933
39.80077,91.0575
39.74417,90.86568
39.68756,90.67385
39.63096,90.48203
39.57436,90.2902
39.51776,90.09837
39.46115,89.90655
39.40455,89.71472
39.34795,89.5229
39.29135,89.33107
39.23475,89.13924
39.17814,88.94742
39.12154,88.75559
39.06494,88.56377
39.00834,88.37194
38.95173,88.18011
38.89513,87.98829
38.83853,87.79646
38.78193,87.60464
38.87763,87.42902
38.97334,87.25341
39.06905,87.0778
39.16475,86.90218
39.26046,86.72657
39.35617,86.55096
39.45187,86.37534
39.54758,86.19973
39.64329,86.02412
39.73899,85.8485
39.8347,85.67289
39.93041,85.49728
40.02612,85.32166
40.12182,85.14605
40.21753,84.97044
40.31324,84.79482
40.40894,84.61921
40.50465,84.4436
40.60036,84.26798
40.69606,84.09237
40.79177,83.91676
40.88748,83.74114
